method,selected_k,population_closure_max_row_tv,population_exact_at_1e_minus_10,heldout_closure_mean_row_tv,ari_family8,ari_t2,max_ari_cube_coordinate2,tau,samples_per_state,repeat
oracle_k8,8,0.09272742780423587,False,0.06530721445446913,0.20616853313750688,,,1.0,500,14
blind_raw_eigengap,4,0.029254911086970092,False,0.048230811951571695,,,,1.0,500,15
oracle_k2,2,2.220446049250313e-16,True,0.020738254451017967,,-0.021739130434782608,1.0,1.0,500,15
oracle_k8,8,0.09159339059181343,False,0.06325333730714981,0.5186133543431161,,,1.0,500,15
blind_raw_eigengap,4,0.029254911086969995,False,0.048012606908808174,,,,1.0,500,16
oracle_k2,2,0.10278993212027687,False,0.0235551030469683,,-0.014643719806763286,0.8368055555555556,1.0,500,16
oracle_k8,8,0.0811374980009183,False,0.06368926028186907,0.2933693138010794,,,1.0,500,16
blind_raw_eigengap,4,0.029254911086970162,False,0.048791833277796286,,,,1.0,500,17
oracle_k2,2,0.05207668692896697,False,0.0381695482568507,,0.1219760727629543,0.37740121523191306,1.0,500,17
oracle_k8,8,0.08086763348092225,False,0.0711313270132294,0.31909857021115423,,,1.0,500,17
blind_raw_eigengap,4,0.029254911086970148,False,0.04549104465178274,,,,1.0,500,18
oracle_k2,2,0.1000154251503381,False,0.027745025433179676,,-0.01992678416424501,0.7605389289353511,1.0,500,18
oracle_k8,8,0.08929589522397877,False,0.07485981212626724,0.398266692928895,,,1.0,500,18
blind_raw_eigengap,4,0.029254911086970162,False,0.04748417194268578,,,,1.0,500,19
oracle_k2,2,0.07323676095688833,False,0.03206506954590722,,0.022644072913914782,0.6186360720081518,1.0,500,19
oracle_k8,8,0.09436861222975772,False,0.06943761010055084,0.28829353523587653,,,1.0,500,19
blind_raw_eigengap,4,0.10998613641520202,False,0.051971421171299874,,,,1.0,500,20
oracle_k2,2,3.608224830031759e-16,True,0.021484622809210336,,-0.021739130434782608,1.0,1.0,500,20
oracle_k8,8,0.08584418456104619,False,0.06911062899427346,0.4185094982951778,,,1.0,500,20
blind_raw_eigengap,4,0.029254911086970148,False,0.04480857769632344,,,,1.0,500,21
oracle_k2,2,0.06464691041859524,False,0.029173116797368847,,0.15577358490566037,0.23381132075471697,1.0,500,21
oracle_k8,8,0.06449757306594656,False,0.06676032289838957,0.1198501872659176,,,1.0,500,21
blind_raw_eigengap,4,0.02925491108697008,False,0.045539264689547936,,,,1.0,500,22
oracle_k2,2,3.608224830031759e-16,True,0.017381690414687654,,-0.021739130434782608,1.0,1.0,500,22
oracle_k8,8,0.08316484484868855,False,0.07099971198687116,0.2719922065270336,,,1.0,500,22
blind_raw_eigengap,4,0.029254911086970148,False,0.04809071976007997,,,,1.0,500,23
oracle_k2,2,0.07816723256859945,False,0.02881923185395996,,0.006792452830188679,0.5530566037735849,1.0,500,23
oracle_k8,8,0.07378611274225286,False,0.07491623997157233,0.22442244224422442,,,1.0,500,23
blind_raw_eigengap,4,0.029254911086970148,False,0.04721556703321115,,,,1.0,500,24
oracle_k2,2,0.09629077175991,False,0.023274096771760244,,-0.014490566037735849,0.8368301886792453,1.0,500,24
oracle_k8,8,0.09959995133769513,False,0.06623800878574854,0.4526086544834769,,,1.0,500,24
blind_raw_eigengap,4,0.029254911086970162,False,0.048376471731645,,,,1.0,500,25
oracle_k2,2,0.07252098059507828,False,0.032653970382519854,,0.04341926729986431,0.4331373435851048,1.0,500,25
oracle_k8,8,0.0716560767218817,False,0.06762591553328398,0.16967579110852263,,,1.0,500,25
blind_raw_eigengap,4,0.02925491108697008,False,0.043268993668777074,,,,1.0,500,26
oracle_k2,2,0.06619139562536264,False,0.033937205589186385,,0.15577358490566037,0.23381132075471697,1.0,500,26
oracle_k8,8,0.09301213787010272,False,0.06320094030664919,0.27525057825751736,,,1.0,500,26
blind_raw_eigengap,4,2.914335439641036e-16,True,0.03458508275019438,,,,1.0,500,27
oracle_k2,2,0.09629077175990994,False,0.02108458001045573,,-0.014490566037735849,0.8368301886792453,1.0,500,27
oracle_k8,8,0.0710723866066872,False,0.07008536174065509,0.25940516052787077,,,1.0,500,27
blind_raw_eigengap,4,0.029254911086970162,False,0.05067938464956126,,,,1.0,500,28
oracle_k2,2,0.06131516687067309,False,0.03344638591375302,,0.15577358490566037,0.23381132075471697,1.0,500,28
oracle_k8,8,0.07993241453177055,False,0.06446872731888827,0.1041705982260804,,,1.0,500,28
blind_raw_eigengap,4,0.029254911086969995,False,0.042484588470509836,,,,1.0,500,29
oracle_k2,2,0.1120451889848523,False,0.022989855250324442,,-0.01992678416424501,0.9166320715552704,1.0,500,29
oracle_k8,8,0.08185653007813884,False,0.06318804920030778,0.24452021432050658,,,1.0,500,29
blind_raw_eigengap,4,0.029254911086970092,False,0.048961846051316225,,,,1.0,500,30
oracle_k2,2,0.1027899321202769,False,0.0242001742910313,,-0.014643719806763286,0.8368055555555556,1.0,500,30
oracle_k8,8,0.08896639777623139,False,0.06624752752528786,0.3107156824403598,,,1.0,500,30
blind_raw_eigengap,4,0.029254911086969995,False,0.04875533155614795,,,,1.0,500,31
oracle_k2,2,0.09304273303581365,False,0.024437238842009646,,-0.005736498471525078,0.7605389289353511,1.0,500,31
oracle_k8,8,0.07432950476561614,False,0.06747275097017874,0.1379045423989244,,,1.0,500,31
blind_raw_eigengap,4,0.029254911086970092,False,0.0425184521826058,,,,1.0,500,32
oracle_k2,2,0.08862236802021894,False,0.028613482107687178,,0.006792452830188679,0.6878490566037736,1.0,500,32
oracle_k8,8,0.08645856351248346,False,0.06993313890687908,0.29233476730543606,,,1.0,500,32
blind_raw_eigengap,4,0.029254911086970148,False,0.04846251249583472,,,,1.0,500,33
oracle_k2,2,0.11204518898485238,False,0.018457682061492234,,-0.01992678416424501,0.9166320715552704,1.0,500,33
oracle_k8,8,0.08554182071762927,False,0.06743661326248185,0.4243062200956938,,,1.0,500,33
blind_raw_eigengap,4,0.029254911086969995,False,0.04644951682772409,,,,1.0,500,34
oracle_k2,2,0.06291856790140979,False,0.0321015801876578,,-0.018082501412695424,0.4918440384253155,1.0,500,34
oracle_k8,8,0.08435203112965561,False,0.06871211311330841,0.22237541855426432,,,1.0,500,34
blind_raw_eigengap,4,0.029254911086970162,False,0.04667899589025881,,,,1.0,500,35
oracle_k2,2,0.09895355949082735,False,0.021170567007666074,,-0.014490566037735849,0.8368301886792453,1.0,500,35
oracle_k8,8,0.07034114518739272,False,0.06612261160651245,0.13502431581958615,,,1.0,500,35
blind_raw_eigengap,4,0.029254911086969995,False,0.048146312340331,,,,1.0,500,36
oracle_k2,2,0.06915221767440138,False,0.028420009917039368,,0.04341926729986431,0.4331373435851048,1.0,500,36
oracle_k8,8,0.09192367597257278,False,0.06955277981834705,0.2300918473629391,,,1.0,500,36
blind_raw_eigengap,4,0.029254911086970148,False,0.04620366822170388,,,,1.0,500,37
oracle_k2,2,0.07022166537033106,False,0.03323993821869866,,0.04269764634882318,0.43270971635485816,1.0,500,37
oracle_k8,8,0.0785274664833702,False,0.07338499266467556,0.2027756360832691,,,1.0,500,37
blind_raw_eigengap,4,0.029254911086970092,False,0.04847811840497612,,,,1.0,500,38
oracle_k2,2,0.09629077175990994,False,0.022769620659099498,,-0.014490566037735849,0.8368301886792453,1.0,500,38
oracle_k8,8,0.06849060082061051,False,0.06954140578218497,0.09014470082127493,,,1.0,500,38
blind_raw_eigengap,4,0.029254911086969995,False,0.04710099411307342,,,,1.0,500,39
oracle_k2,2,0.04982119914748029,False,0.030609536010887978,,0.23369565217391305,0.23369565217391305,1.0,500,39
oracle_k8,8,0.08236762022007087,False,0.07217587456827937,0.2943773918163085,,,1.0,500,39
blind_raw_eigengap,4,0.029254911086970092,False,0.046227215928024,,,,1.0,500,40
oracle_k2,2,0.08437435461505025,False,0.026218770100873433,,-0.005432937181663837,0.7606112054329371,1.0,500,40
oracle_k8,8,0.07759302378861412,False,0.06721813901283569,0.19206760779794488,,,1.0,500,40
blind_raw_eigengap,4,0.029254911086970092,False,0.04356145173830944,,,,1.0,500,41
oracle_k2,2,0.09860887901505982,False,0.01994288019270976,,-0.02158490566037736,0.8368301886792453,1.0,500,41
oracle_k8,8,0.07341230992221609,False,0.07164926386488206,0.16366836136096988,,,1.0,500,41
blind_raw_eigengap,4,0.029254911086969995,False,0.04581265966899922,,,,1.0,500,42
oracle_k2,2,0.07663319330480486,False,0.028885552353319115,,0.006792452830188679,0.5530566037735849,1.0,500,42
oracle_k8,8,0.09811565556414867,False,0.06791231919824423,0.22620555284948857,,,1.0,500,42
blind_raw_eigengap,4,0.10998613641520187,False,0.04490639829168864,,,,1.0,500,43
oracle_k2,2,0.04469532687308808,False,0.02963758050606673,,-0.010828696044517973,0.32847044668371184,1.0,500,43
oracle_k8,8,0.06984893704488374,False,0.06893867853980055,0.1485185884129081,,,1.0,500,43
blind_raw_eigengap,4,0.029254911086970092,False,0.04770202987892924,,,,1.0,500,44
oracle_k2,2,0.05597706979310385,False,0.026525633089276694,,-0.015328549423300898,0.2813239658864635,1.0,500,44
oracle_k8,8,0.09781919017521329,False,0.06639630019508762,0.3033067274800456,,,1.0,500,44
blind_raw_eigengap,4,0.029254911086970092,False,0.049545221037431975,,,,1.0,500,45
oracle_k2,2,0.05350973151418509,False,0.03039554103788042,,0.12224108658743633,0.37758913412563666,1.0,500,45
oracle_k8,8,0.08376108420751299,False,0.0681045985635885,0.24452021432050658,,,1.0,500,45
blind_raw_eigengap,4,0.029254911086969995,False,0.0466547400866378,,,,1.0,500,46
oracle_k2,2,0.07691010189562156,False,0.025793465472128945,,0.022644072913914782,0.6186360720081518,1.0,500,46
oracle_k8,8,0.07823185810337793,False,0.0678803756292497,0.14545454545454545,,,1.0,500,46
blind_raw_eigengap,4,0.029254911086970148,False,0.048707972342552475,,,,1.0,500,47
oracle_k2,2,2.220446049250313e-16,True,0.021145567730466896,,-0.021739130434782608,1.0,1.0,500,47
oracle_k8,8,0.07173240955131704,False,0.07093497196873934,0.1499857967995455,,,1.0,500,47
blind_raw_eigengap,4,0.029254911086969995,False,0.04552789347995113,,,,1.0,500,48
oracle_k2,2,0.049821199147480344,False,0.031186859428380963,,0.23369565217391305,0.23369565217391305,1.0,500,48
oracle_k8,8,0.09210113554071697,False,0.06962485951136432,0.3360935216755967,,,1.0,500,48
blind_raw_eigengap,4,0.02925491108697008,False,0.04384531545040543,,,,1.0,500,49
oracle_k2,2,0.11204518898485236,False,0.019652258523314887,,-0.01992678416424501,0.9166320715552704,1.0,500,49
oracle_k8,8,0.10098077313934015,False,0.06471357664283105,0.2862946126317826,,,1.0,500,49
blind_raw_eigengap,4,0.029254911086970092,False,0.04522248139509053,,,,1.0,500,50
oracle_k2,2,0.07071372469983331,False,0.03122029495501995,,0.022644072913914782,0.6186360720081518,1.0,500,50
oracle_k8,8,0.08739845021612203,False,0.06701585516578464,0.1782592170277461,,,1.0,500,50
blind_raw_eigengap,4,0.029254911086969995,False,0.0480000833055648,,,,1.0,500,51
oracle_k2,2,2.220446049250313e-16,True,0.01961271630141932,,-0.021739130434782608,1.0,1.0,500,51
oracle_k8,8,0.08979186158216963,False,0.07275792601493473,0.2719922065270336,,,1.0,500,51
blind_raw_eigengap,4,0.02925491108697008,False,0.04611653060091081,,,,1.0,500,52
oracle_k2,2,3.608224830031759e-16,True,0.01708326042274254,,-0.021739130434782608,1.0,1.0,500,52
oracle_k8,8,0.08651289186109137,False,0.06885763285438239,0.1961231470923603,,,1.0,500,52
blind_raw_eigengap,4,0.02925491108697008,False,0.04341537543041208,,,,1.0,500,53
oracle_k2,2,0.1120451889848523,False,0.0212264284367496,,-0.01992678416424501,0.9166320715552704,1.0,500,53
oracle_k8,8,0.0896448556676934,False,0.06618473463392303,0.3135699777541348,,,1.0,500,53
blind_raw_eigengap,4,0.029254911086969995,False,0.04881793568810397,,,,1.0,500,54
oracle_k2,2,0.08459202236083116,False,0.02536932854699972,,-0.005432937181663837,0.6187511790228258,1.0,500,54
oracle_k8,8,0.09400932552528643,False,0.06889837080570524,0.23899251964776064,,,1.0,500,54
blind_raw_eigengap,4,0.02925491108697008,False,0.04774959735643675,,,,1.0,500,55
oracle_k2,2,0.08380648036935306,False,0.02947444713201201,,0.006792452830188679,0.6878490566037736,1.0,500,55
oracle_k8,8,0.07971089002378798,False,0.06675611032556435,0.0980029225523624,,,1.0,500,55
blind_raw_eigengap,4,0.10998613641520193,False,0.045612487953617546,,,,1.0,500,56
oracle_k2,2,0.047047769310593124,False,0.029744195029563065,,-0.01685668058847876,0.37927531324077207,1.0,500,56
oracle_k8,8,0.09114741873652571,False,0.07126578565101709,0.24789319193258214,,,1.0,500,56
blind_raw_eigengap,4,0.02925491108697008,False,0.05181503387759636,,,,1.0,500,57
oracle_k2,2,0.08456735968206683,False,0.027578795517040244,,0.006642512077294686,0.6878019323671497,1.0,500,57
oracle_k8,8,0.08141091622863947,False,0.06920112506815933,0.22817631806395852,,,1.0,500,57
blind_raw_eigengap,4,0.029254911086970092,False,0.0463394979451294,,,,1.0,500,58
oracle_k2,2,3.608224830031759e-16,True,0.018179311446268363,,-0.021739130434782608,1.0,1.0,500,58
oracle_k8,8,0.08719625408329199,False,0.06779193562438517,0.026886468452556177,,,1.0,500,58
blind_raw_eigengap,4,0.029254911086970148,False,0.04581149339109186,,,,1.0,500,59
oracle_k2,2,0.059123339693499616,False,0.03316423822683581,,0.009036144578313253,0.43373493975903615,1.0,500,59
oracle_k8,8,0.08056845244493786,False,0.07069881430423958,0.1269065310911224,,,1.0,500,59
blind_raw_eigengap,4,0.09980687916416092,False,0.049990379342187564,,,,1.0,500,60
oracle_k2,2,0.06554540311387094,False,0.031200142835919733,,0.19292750122655394,0.27806921538287355,1.0,500,60
oracle_k8,8,0.07229928267787618,False,0.07608087864439783,0.151426907396622,,,1.0,500,60
blind_raw_eigengap,4,0.10998613641520188,False,0.04606364274905574,,,,1.0,500,61
oracle_k2,2,3.608224830031759e-16,True,0.018794899036191425,,-0.021739130434782608,1.0,1.0,500,61
oracle_k8,8,0.08315126033074235,False,0.0710122306470518,0.1977686659673882,,,1.0,500,61
blind_raw_eigengap,4,0.029254911086970148,False,0.04965685049427968,,,,1.0,500,62
oracle_k2,2,0.09629077175990988,False,0.021093912172300364,,-0.014490566037735849,0.8368301886792453,1.0,500,62
oracle_k8,8,0.08327516757607843,False,0.0626338829971534,0.3122386925123527,,,1.0,500,62
blind_raw_eigengap,4,0.029254911086969995,False,0.04542546928801511,,,,1.0,500,63
oracle_k2,2,0.04559338452017456,False,0.024927832042883527,,-0.017897428184689427,0.32847044668371184,1.0,500,63
oracle_k8,8,0.08440431154397582,False,0.06657896923782207,0.32054741711642254,,,1.0,500,63
blind_raw_eigengap,4,0.029254911086970148,False,0.04625519271353993,,,,1.0,500,64
oracle_k2,2,0.07879418911989974,False,0.03199218431658473,,0.022939068100358423,0.6187511790228258,1.0,500,64
oracle_k8,8,0.09347832282699851,False,0.07278350810920471,0.23719202190066485,,,1.0,500,64
blind_raw_eigengap,4,0.02925491108697008,False,0.05041942963456625,,,,1.0,500,65
oracle_k2,2,0.06606939445064539,False,0.03691511791932274,,0.04226415094339623,0.5530566037735849,1.0,500,65
oracle_k8,8,0.0868106281314696,False,0.0686047114465803,0.3589441664213522,,,1.0,500,65
blind_raw_eigengap,4,0.029254911086970092,False,0.046693907586360106,,,,1.0,500,66
oracle_k2,2,0.1120451889848525,False,0.01956979894003923,,-0.01992678416424501,0.9166320715552704,1.0,500,66
oracle_k8,8,0.09152631690408997,False,0.07028233746137026,0.3866156412520852,,,1.0,500,66
blind_raw_eigengap,4,0.029254911086970148,False,0.04717689936687771,,,,1.0,500,67
oracle_k2,2,0.0655454031138708,False,0.03162949802029923,,0.19292750122655394,0.27806921538287355,1.0,500,67
oracle_k8,8,0.08297187123190458,False,0.06867104646458834,0.17401325266493806,,,1.0,500,67
blind_raw_eigengap,4,0.029254911086970162,False,0.04367987059868933,,,,1.0,500,68
oracle_k2,2,0.06631033635301506,False,0.03389931643449445,,0.12224108658743633,0.27828711563855874,1.0,500,68
oracle_k8,8,0.09241222505251487,False,0.06689517412526332,0.3094209161624892,,,1.0,500,68
blind_raw_eigengap,4,0.02925491108697008,False,0.045402699100299905,,,,1.0,500,69
oracle_k2,2,0.06631033635301492,False,0.02824393393362723,,0.12224108658743633,0.27828711563855874,1.0,500,69
oracle_k8,8,0.08731406753100736,False,0.07067520630629491,0.35666797027766917,,,1.0,500,69
blind_raw_eigengap,4,0.029254911086970162,False,0.04982691880484283,,,,1.0,500,70
oracle_k2,2,0.05757853176618963,False,0.0339012712739905,,0.022939068100358423,0.27828711563855874,1.0,500,70
oracle_k8,8,0.08354794812031006,False,0.06800305553517288,0.17285881892843175,,,1.0,500,70
blind_raw_eigengap,4,0.029254911086970092,False,0.0461206264578474,,,,1.0,500,71
oracle_k2,2,0.1120451889848523,False,0.022563239616945768,,-0.01992678416424501,0.9166320715552704,1.0,500,71
oracle_k8,8,0.08282986827323563,False,0.06854284185273392,0.16039528696313188,,,1.0,500,71
blind_raw_eigengap,4,0.029254911086969995,False,0.0481391897145396,,,,1.0,500,72
oracle_k2,2,0.08110005351780641,False,0.027958693347038054,,0.022939068100358423,0.6187511790228258,1.0,500,72
oracle_k8,8,0.07692386027616312,False,0.07038393559295858,0.2027756360832691,,,1.0,500,72
blind_raw_eigengap,4,0.029254911086970148,False,0.04316563923136733,,,,1.0,500,73
oracle_k2,2,2.220446049250313e-16,True,0.017165701469321996,,-0.021739130434782608,1.0,1.0,500,73
oracle_k8,8,0.08871271400646812,False,0.06103124677010476,0.2843099460292984,,,1.0,500,73
blind_raw_eigengap,4,0.029254911086969995,False,0.04488078973675441,,,,1.0,500,74
oracle_k2,2,3.608224830031759e-16,True,0.015409240202205373,,-0.021739130434782608,1.0,1.0,500,74
oracle_k8,8,0.07058263762572252,False,0.06923682658922724,0.06568712186689715,,,1.0,500,74
blind_raw_eigengap,4,0.02925491108697008,False,0.04825730312118184,,,,1.0,500,75
oracle_k2,2,0.06008059973887089,False,0.02858364747444066,,0.06549707602339182,0.4910771552537257,1.0,500,75
oracle_k8,8,0.08889488161476056,False,0.06822531017822898,0.27592974192915315,,,1.0,500,75
blind_raw_eigengap,4,0.029254911086969995,False,0.049133844274130846,,,,1.0,500,76
oracle_k2,2,0.0661805012986316,False,0.028791237505887787,,0.04226415094339623,0.5530566037735849,1.0,500,76
oracle_k8,8,0.08910835051442587,False,0.0679283989314928,0.1804188991719435,,,1.0,500,76
blind_raw_eigengap,4,0.029254911086969995,False,0.04878193379984449,,,,1.0,500,77
oracle_k2,2,0.07600426231874102,False,0.029683880620101365,,-0.005736498471525078,0.49092350077367247,1.0,500,77
oracle_k8,8,0.0725928877466851,False,0.0687431543176718,0.12405358182877112,,,1.0,500,77
blind_raw_eigengap,4,0.029254911086970162,False,0.04742909308008442,,,,1.0,500,78
oracle_k2,2,3.608224830031759e-16,True,0.01526241563203066,,-0.021739130434782608,1.0,1.0,500,78
oracle_k8,8,0.08380745528467803,False,0.0714217222344581,0.29538640100589997,,,1.0,500,78
blind_raw_eigengap,4,0.02925491108697008,False,0.04590014439631234,,,,1.0,500,79
oracle_k2,2,0.11204518898485225,False,0.019724194020829956,,-0.01992678416424501,0.9166320715552704,1.0,500,79
oracle_k8,8,0.09144182882016297,False,0.061668569104069815,0.3003937385959858,,,1.0,500,79
blind_raw_eigengap,4,0.10998613641520183,False,0.04721095516225987,,,,1.0,500,80
oracle_k2,2,0.07311277215551243,False,0.02750287120843914,,0.022644072913914782,0.6186360720081518,1.0,500,80
oracle_k8,8,0.07102361143646296,False,0.07274188094018025,0.16683080559385463,,,1.0,500,80
blind_raw_eigengap,4,0.02925491108697008,False,0.043120376541152944,,,,1.0,500,81
oracle_k2,2,0.0515966168214709,False,0.03145850692997806,,0.09178743961352658,0.4323671497584541,1.0,500,81
oracle_k8,8,0.08605279432554262,False,0.06844011641892989,0.18534567658065787,,,1.0,500,81
blind_raw_eigengap,4,0.029254911086970162,False,0.04894131122959013,,,,1.0,500,82
oracle_k2,2,0.11204518898485225,False,0.01733754216829277,,-0.01992678416424501,0.9166320715552704,1.0,500,82
oracle_k8,8,0.07730295525176434,False,0.06849761603676185,0.13317802368472142,,,1.0,500,82
blind_raw_eigengap,4,0.029254911086970092,False,0.04553920915250472,,,,1.0,500,83
oracle_k2,2,0.0664351383536361,False,0.03238585941745773,,0.04226415094339623,0.5530566037735849,1.0,500,83
oracle_k8,8,0.07209765917367073,False,0.06538159357475655,0.1814354066985646,,,1.0,500,83
blind_raw_eigengap,4,0.029254911086969995,False,0.042743085638120626,,,,1.0,500,84
oracle_k2,2,4.163336342344337e-16,True,0.015741611810126937,,-0.021739130434782608,1.0,1.0,500,84
oracle_k8,8,0.07356944416452402,False,0.06623673247612318,0.1814354066985646,,,1.0,500,84
blind_raw_eigengap,4,0.029254911086970092,False,0.049784460735310454,,,,1.0,500,85
oracle_k2,2,0.06915221767440147,False,0.027107428949181157,,0.04341926729986431,0.4331373435851048,1.0,500,85
oracle_k8,8,0.08619153170023763,False,0.06952570147223618,0.37041351193942923,,,1.0,500,85
blind_raw_eigengap,4,0.029254911086970092,False,0.04467134566255692,,,,1.0,500,86
oracle_k2,2,0.06940528828403983,False,0.029130460271781008,,0.0919245283018868,0.3260377358490566,1.0,500,86
oracle_k8,8,0.08311067624043046,False,0.06249176322525158,0.28515356687273086,,,1.0,500,86
blind_raw_eigengap,4,0.1099861364152019,False,0.048192974115894405,,,,1.0,500,87
oracle_k2,2,0.06227256459158009,False,0.03396170802654303,,0.0919245283018868,0.3260377358490566,1.0,500,87
oracle_k8,8,0.07380160974493363,False,0.06812108705875965,0.24623067319696534,,,1.0,500,87
blind_raw_eigengap,4,0.029254911086970092,False,0.049736629456847724,,,,1.0,500,88
oracle_k2,2,2.220446049250313e-16,True,0.01915716745826736,,-0.021739130434782608,1.0,1.0,500,88
oracle_k8,8,0.10073623858923186,False,0.06462378710202767,0.4926754047802621,,,1.0,500,88
blind_raw_eigengap,4,0.02925491108697008,False,0.04932919582361436,,,,1.0,500,89
oracle_k2,2,0.09629077175990994,False,0.023058057788846228,,-0.014490566037735849,0.8368301886792453,1.0,500,89
oracle_k8,8,0.08085502850734369,False,0.06609564898181872,0.28314430973797416,,,1.0,500,89
blind_raw_eigengap,4,0.029254911086969995,False,0.04560006386759969,,,,1.0,500,90
oracle_k2,2,3.608224830031759e-16,True,0.018474338943976886,,-0.021739130434782608,1.0,1.0,500,90
oracle_k8,8,0.08439171110487145,False,0.07219504419159885,0.1605513492525723,,,1.0,500,90
blind_raw_eigengap,4,0.029254911086969995,False,0.05010689492391426,,,,1.0,500,91
oracle_k2,2,3.608224830031759e-16,True,0.02149442060383856,,-0.021739130434782608,1.0,1.0,500,91
oracle_k8,8,0.08947529799620295,False,0.0671703528272284,0.40691127936323046,,,1.0,500,91
blind_raw_eigengap,4,0.029254911086970092,False,0.047774922248139506,,,,1.0,500,92
oracle_k2,2,0.06905758081590355,False,0.02998366792298029,,0.04226415094339623,0.5530566037735849,1.0,500,92
oracle_k8,8,0.068266643990397,False,0.06810810263194926,0.06137359961032635,,,1.0,500,92
blind_raw_eigengap,4,0.029254911086969995,False,0.04336336498944796,,,,1.0,500,93
oracle_k2,2,0.06554540311387089,False,0.03203078545589523,,0.19292750122655394,0.27806921538287355,1.0,500,93
oracle_k8,8,0.0878823002382858,False,0.06394619661187735,0.3015252248728979,,,1.0,500,93
blind_raw_eigengap,4,0.029254911086970148,False,0.04645125236032433,,,,1.0,500,94
oracle_k2,2,0.05648111249241142,False,0.027244051925574955,,0.06521492999207458,0.49092350077367247,1.0,500,94
oracle_k8,8,0.08826035006660085,False,0.07137440014927408,0.27792003151467404,,,1.0,500,94
blind_raw_eigengap,4,0.10998613641520193,False,0.049708419546237344,,,,1.0,500,95
oracle_k2,2,0.0736649123920474,False,0.03210424790854248,,0.04269764634882318,0.5532589016294508,1.0,500,95
oracle_k8,8,0.07802346517158658,False,0.0725891205542786,0.1499177870200213,,,1.0,500,95
blind_raw_eigengap,4,0.029254911086970148,False,0.04765665611462846,,,,1.0,500,96
oracle_k2,2,0.07004404775243936,False,0.023326733800443252,,0.04269764634882318,0.5532589016294508,1.0,500,96
oracle_k8,8,0.09880540027609866,False,0.06921768168655439,0.2994641987335606,,,1.0,500,96
blind_raw_eigengap,4,0.029254911086970162,False,0.04604844218593802,,,,1.0,500,97
oracle_k2,2,0.0515870096478252,False,0.03034101200771019,,-0.0027091093802912294,0.2802423147834594,1.0,500,97
oracle_k8,8,0.07802501430052076,False,0.06537602389860737,0.08884559181685339,,,1.0,500,97
blind_raw_eigengap,4,0.029254911086969995,False,0.04776968788181717,,,,1.0,500,98
oracle_k2,2,0.07063047246550738,False,0.02314931433165519,,0.00724200362100181,0.687990343995172,1.0,500,98
oracle_k8,8,0.09007892855563063,False,0.06919663629323537,0.37261115912801307,,,1.0,500,98
blind_raw_eigengap,4,0.02925491108697008,False,0.04759725924691769,,,,1.0,500,99
oracle_k2,2,0.07864782411027418,False,0.032669636875967585,,0.022644072913914782,0.49092350077367247,1.0,500,99
oracle_k8,8,0.09767236887530176,False,0.06274597764518047,0.2555729370355886,,,1.0,500,99
blind_raw_eigengap,4,0.029254911086970162,False,0.033436790856971425,,,,1.0,5000,0
oracle_k2,2,0.04839154641035867,False,0.019646564457713903,,0.04341926729986431,0.55359565807327,1.0,5000,0
oracle_k8,8,0.021432889372921468,False,0.028672270832221586,-0.12743628185907047,,,1.0,5000,0
blind_raw_eigengap,4,0.02925491108697008,False,0.034348338527604626,,,,1.0,5000,1
oracle_k2,2,4.163336342344337e-16,True,0.005508951140684935,,-0.021739130434782608,1.0,1.0,5000,1
oracle_k8,8,0.02143288937292158,False,0.028292999982228662,-0.12743628185907047,,,1.0,5000,1
blind_raw_eigengap,4,0.029254911086970162,False,0.03422754672066485,,,,1.0,5000,2
oracle_k2,2,0.03900654811595983,False,0.02085149856648541,,-0.016216216216216217,0.23783783783783785,1.0,5000,2
oracle_k8,8,0.021432889372921517,False,0.02823980798622464,-0.12743628185907047,,,1.0,5000,2
blind_raw_eigengap,4,0.029254911086969995,False,0.03235085261046854,,,,1.0,5000,3
oracle_k2,2,3.608224830031759e-16,True,0.004639904528573374,,-0.021739130434782608,1.0,1.0,5000,3
oracle_k8,8,0.026954856566438035,False,0.025786624425439875,-0.12743628185907047,,,1.0,5000,3
blind_raw_eigengap,4,0.029254911086970162,False,0.0360075443318556,,,,1.0,5000,4
oracle_k2,2,4.163336342344337e-16,True,0.006013323812579344,,-0.021739130434782608,1.0,1.0,5000,4
oracle_k8,8,0.026954856566438007,False,0.02647462962170423,-0.12743628185907047,,,1.0,5000,4
blind_raw_eigengap,4,0.02925491108697008,False,0.033655865776696325,,,,1.0,5000,5
oracle_k2,2,0.04982119914748029,False,0.025495619133729438,,0.23369565217391305,0.23369565217391305,1.0,5000,5
oracle_k8,8,0.022499970101452035,False,0.029517461411643946,-0.12743628185907047,,,1.0,5000,5
blind_raw_eigengap,4,0.02925491108697008,False,0.03546789593124673,,,,1.0,5000,6
oracle_k2,2,4.163336342344337e-16,True,0.006617191245628508,,-0.021739130434782608,1.0,1.0,5000,6
oracle_k8,8,0.022499970101451966,False,0.026798145838118976,-0.12743628185907047,,,1.0,5000,6
blind_raw_eigengap,4,0.029254911086970162,False,0.03502955832027821,,,,1.0,5000,7
oracle_k2,2,4.163336342344337e-16,True,0.00565832895836979,,-0.021739130434782608,1.0,1.0,5000,7
oracle_k8,8,0.026954856566438007,False,0.02550360350687587,-0.12743628185907047,,,1.0,5000,7
blind_raw_eigengap,4,0.029254911086969995,False,0.03513223017566081,,,,1.0,5000,8
