model,samples_per_state,repeat,observed_micro_ei_bits,observed_macro_ei_bits,observed_delta_ei_bits,null_micro_ei_bits,null_macro_ei_bits,null_delta_ei_bits
eta_0,5000,8,0.8582256616632223,0.8516978537451708,-0.00652780791805152,0.006341495393542024,0.00016377770898320237,-0.006177717684558822
eta_0,5000,9,0.8596258204480788,0.8534529757834506,-0.0061728446646281965,0.006622417382330266,0.0001321050834481351,-0.006490312298882131
eta_0,5000,10,0.8632785806332587,0.8568503510111769,-0.0064282296220817825,0.006944127836713315,0.0001696761930022236,-0.006774451643711092
eta_0,5000,11,0.8584471831786974,0.8515988299279338,-0.006848353250763606,0.0066729785089468955,0.00012935087288639213,-0.0065436276360605035
eta_0,5000,12,0.8596193978475091,0.8529166867195601,-0.006702711127948957,0.006632670419235223,0.0001613133016287711,-0.006471357117606452
eta_0,5000,13,0.862095147609231,0.8556636326104721,-0.006431514998758936,0.006784395605048666,0.00017665743686770335,-0.006607738168180962
eta_0,5000,14,0.8600102619052162,0.8534215393808242,-0.006588722524392021,0.006180041072892793,0.000111768613357659,-0.006068272459535134
eta_0,5000,15,0.8597887501364435,0.8532523291148189,-0.006536421021624661,0.006716227837253668,0.00015440467726476735,-0.006561823159988901
eta_0,5000,16,0.8632708979057325,0.8567570338476733,-0.006513864058059204,0.006501024069401771,0.00016475496127811654,-0.006336269108123654
eta_0,5000,17,0.8623503148923944,0.8561304277719187,-0.00621988712047572,0.006614037426860077,0.00013268012555078872,-0.006481357301309288
eta_0,5000,18,0.8635432890583269,0.856427965536704,-0.007115323521622918,0.006394077579388452,0.00016526738308515637,-0.006228810196303295
eta_0,5000,19,0.8607082141765937,0.8542702073795365,-0.006438006797057194,0.006765933102773517,9.904844376068533e-05,-0.006666884659012832
eta_0,5000,20,0.8612024615101969,0.8545821748804159,-0.00662028662978098,0.006904019522244537,0.00015609385854987025,-0.006747925663694666
eta_0,5000,21,0.8610071403475047,0.8545320157304745,-0.006475124617030148,0.00689936874054571,0.00017350955026116863,-0.006725859190284541
eta_0,5000,22,0.8629902051770313,0.8564835009517648,-0.006506704225266446,0.006165866861205003,7.1091461389807e-05,-0.006094775399815196
eta_0,5000,23,0.8595266259022244,0.8529775965797367,-0.006549029322487687,0.00644946263012842,0.00013719685535189887,-0.006312265774776522
eta_0,5000,24,0.8603648796772533,0.8534751304461554,-0.006889749231097864,0.0068781621210086815,0.00016896643569946267,-0.0067091956853092185
eta_0,5000,25,0.857502400621207,0.8508752087800079,-0.006627191841199087,0.006796487154415585,0.00011523922288156406,-0.0066812479315340205
eta_0,5000,26,0.8630726216650775,0.8568905503190598,-0.00618207134601767,0.006827002135302238,0.00020757977418907087,-0.006619422361113167
eta_0,5000,27,0.8611037852963538,0.8544458625413177,-0.006657922755036072,0.006857201162024526,0.00010967672185338677,-0.0067475244401711395
eta_0,5000,28,0.8665249581995003,0.8598578143180483,-0.0066671438814519535,0.006911102798412829,0.00013050784851388944,-0.006780594949898939
eta_0,5000,29,0.8583358695915555,0.8516075088015508,-0.006728360790004717,0.006246214040394039,0.00012511832225061155,-0.0061210957181434275
eta_0,5000,30,0.86671890377007,0.8601492433584361,-0.006569660411633871,0.00660362218501645,0.00018126327393755626,-0.006422358911078894
eta_0,5000,31,0.8617869454759949,0.8551540601640764,-0.006632885311918524,0.006636026725703702,0.00011663456688880498,-0.006519392158814897
eta_0,5000,32,0.8619246456608414,0.8554475294576804,-0.0064771162031609375,0.006618550423089341,0.00011666899535156091,-0.00650188142773778
eta_0,5000,33,0.8640117896720861,0.8575279956063241,-0.00648379406576205,0.006999304156984451,0.00022107298887067848,-0.006778231168113773
eta_0,5000,34,0.8566808011350039,0.850088986210478,-0.006591814924525874,0.006324320783176084,9.904954172228597e-05,-0.006225271241453798
eta_0,5000,35,0.8599998300764393,0.85360281368119,-0.006397016395249366,0.006640772706813454,0.00016380756268208162,-0.006476965144131372
eta_0,5000,36,0.8618360882858053,0.8554385046342636,-0.0063975836515416384,0.00690833008930462,0.00015311661641549549,-0.006755213472889125
eta_0,5000,37,0.8602601395046706,0.8540391867647648,-0.006220952739905861,0.007173244076140527,0.0001634750485078549,-0.007009769027632672
eta_0,5000,38,0.8633472129869215,0.8566506595882772,-0.006696553398644278,0.006647714081565173,0.00014247053368576676,-0.006505243547879406
eta_0,5000,39,0.8588786302524882,0.8522551801896411,-0.006623450062847147,0.006510034504917275,0.00016924802073273363,-0.006340786484184542
eta_0,5000,40,0.8587374782063638,0.852253890614068,-0.006483587592295836,0.006826656017343512,0.00013926915451291394,-0.006687386862830598
eta_0,5000,41,0.8569101300217801,0.8505437710044681,-0.006366359017311973,0.0066579117090176014,0.00015197996572794575,-0.006505931743289656
eta_0,5000,42,0.8615123651352002,0.8549672790965193,-0.006545086038680981,0.006436335251767425,0.00011405117651019288,-0.006322284075257232
eta_0,5000,43,0.8607413153844732,0.8542965345673994,-0.006444780817073781,0.006414935416828118,0.00011033375054721359,-0.0063046016662809045
eta_0,5000,44,0.8653680981582307,0.8586269177160818,-0.006741180442148886,0.006657139727840623,0.00012658215609957026,-0.006530557571741053
eta_0,5000,45,0.8605389818638175,0.8539406581290477,-0.006598323734769762,0.006210575407161775,0.00013281645418984585,-0.00607775895297193
eta_0,5000,46,0.8584925238813502,0.8519074057675324,-0.0065851181138177894,0.006655994408951074,0.00012768550570977939,-0.006528308903241294
eta_0,5000,47,0.8591083305553423,0.8523937120180961,-0.0067146185372461975,0.006488287954700487,0.0001247380444318157,-0.006363549910268671
eta_0,5000,48,0.8606011072284878,0.854040480192931,-0.006560627035556821,0.006647844481847136,0.00014943726400121692,-0.006498407217845919
eta_0,5000,49,0.8620849226617762,0.85532419861522,-0.0067607240465561436,0.006947245101613483,0.00017445023269903494,-0.006772794868914448
eta_0,5000,50,0.8603646568267722,0.8535883455548707,-0.006776311271901481,0.006643810370354258,0.0001562945335248488,-0.006487515836829409
eta_0,5000,51,0.8595953731047694,0.8528438079211498,-0.006751565183619634,0.006537100075257238,0.0001378416673416754,-0.006399258407915562
eta_0,5000,52,0.8585960937569236,0.8522401820717932,-0.006355911685130389,0.007294662225657459,0.0001418147126743309,-0.007152847512983129
eta_0,5000,53,0.8575206178810939,0.8511440416659908,-0.006376576215103125,0.006772353221291297,0.00017946476183182226,-0.006592888459459475
eta_0,5000,54,0.8641367974556983,0.857854132644281,-0.00628266481141726,0.006606801386654579,0.000163285358876059,-0.00644351602777852
eta_0,5000,55,0.8594215287856409,0.8528803601435898,-0.006541168642051121,0.006174506263379971,0.00011064680465868373,-0.006063859458721287
eta_0,5000,56,0.8634772248032775,0.8569375328433815,-0.00653969195989601,0.006630235020502251,0.00014527516760201608,-0.006484959852900235
eta_0,5000,57,0.8604681522943656,0.8538593246785879,-0.006608827615777635,0.0065186790428100804,0.00014150562821575594,-0.006377173414594325
eta_0,5000,58,0.8591235977287072,0.8525544358199251,-0.006569161908782095,0.006768152848979165,0.00010497019082768248,-0.006663182658151482
eta_0,5000,59,0.8601477726700812,0.8534643894334966,-0.0066833832365846835,0.006643566728158881,0.00018805602111294416,-0.006455510707045937
eta_0,5000,60,0.8597292343547269,0.8535588683603959,-0.006170365994331073,0.0066816277629234535,0.0001086426026832384,-0.006572985160240215
eta_0,5000,61,0.8592990946312096,0.8525887331002218,-0.006710361530987807,0.006515972019734267,0.00011365687571802683,-0.00640231514401624
eta_0,5000,62,0.8591771899997825,0.8526547571737256,-0.006522432826056912,0.006868851239139909,0.00014213325462644516,-0.006726717984513464
eta_0,5000,63,0.8613585052523819,0.8547350731153106,-0.006623432137071283,0.006494044139915713,0.00010235405667400653,-0.006391690083241706
eta_0,5000,64,0.8594033591467151,0.8528448986291052,-0.006558460517609888,0.00687018909121529,0.00012797648774553122,-0.006742212603469759
eta_0,5000,65,0.860273245394266,0.8535308575081875,-0.006742387886078505,0.0065323124138588415,0.00014772779966036817,-0.006384584614198473
eta_0,5000,66,0.8603717463979024,0.853562575052988,-0.006809171344914322,0.006547802961240153,0.00017189198477075688,-0.006375910976469396
eta_0,5000,67,0.8624312692437391,0.8556715891878,-0.006759680055939188,0.006721959042088156,0.00013297291016127193,-0.006588986131926884
eta_0,5000,68,0.8635021951250215,0.857176427256585,-0.006325767868436416,0.0066361303941833705,0.00015661260187762278,-0.006479517792305748
eta_0,5000,69,0.8612747855564136,0.8548239908451654,-0.006450794711248209,0.006702907306174198,0.00015105979327508442,-0.006551847512899113
eta_0,5000,70,0.8600820437719409,0.8536631902232685,-0.006418853548672332,0.0066302723322783875,0.000157454401740896,-0.006472817930537491
eta_0,5000,71,0.8599241791214461,0.853064493672693,-0.00685968544875315,0.006555280708350854,0.00014807254113406438,-0.006407208167216789
eta_0,5000,72,0.8611736592602551,0.8546258586150424,-0.006547800645212765,0.006636257614321403,0.00010488453952005059,-0.006531373074801353
eta_0,5000,73,0.8588810260304555,0.8520418566293335,-0.006839169401121947,0.007013598295239798,0.0001741336586463023,-0.006839464636593496
eta_0,5000,74,0.8584318798632431,0.8521040554446531,-0.006327824418590033,0.006636034288056733,0.0001388265938354329,-0.0064972076942213
eta_0,5000,75,0.8620557571622053,0.8552640828620948,-0.006791674300110517,0.006531302070287179,0.00012389769146296375,-0.006407404378824215
eta_0,5000,76,0.8578901652230336,0.8512530439925879,-0.006637121230445686,0.006895269461891871,0.00019658287654091656,-0.006698686585350954
eta_0,5000,77,0.8607230031063796,0.8541116118408997,-0.006611391265479938,0.006868587824302817,0.000158527873433772,-0.006710059950869045
eta_0,5000,78,0.8576730758998284,0.8508759977079536,-0.006797078191874806,0.006835453795831049,0.00013601265887366537,-0.006699441136957383
eta_0,5000,79,0.8620111091718181,0.8554349140708072,-0.006576195101010929,0.006807850787832686,0.00016996778147116304,-0.006637883006361523
eta_0,5000,80,0.8613042223120252,0.8545606458300622,-0.006743576481962998,0.00661775974325384,0.0001422994983913133,-0.006475460244862527
eta_0,5000,81,0.8638933846000919,0.857273113001589,-0.006620271598502869,0.007304788317897343,0.00014408571205050654,-0.007160702605846837
eta_0,5000,82,0.8622083208261072,0.8555196505430529,-0.00668867028305431,0.00680313293889018,0.00020716806914392586,-0.006595964869746254
eta_0,5000,83,0.86008337926935,0.8538052103585061,-0.006278168910843873,0.006629948491045035,0.00018163384017850685,-0.0064483146508665275
eta_0,5000,84,0.8584283401284996,0.8517963094347051,-0.006632030693794477,0.006755727876001285,0.00023366637841954494,-0.00652206149758174
eta_0,5000,85,0.8594380833232752,0.8528505617213211,-0.006587521601954083,0.006798750290906084,0.00016640541179626864,-0.006632344879109815
eta_0,5000,86,0.8616775550096514,0.85512062012221,-0.006556934887441357,0.006751612141774224,0.00011164350482312536,-0.006639968636951099
eta_0,5000,87,0.8625912664990834,0.8562048989290596,-0.006386367570023754,0.007027805424272418,0.00012922891422933647,-0.006898576510043082
eta_0,5000,88,0.8583724014580812,0.8515491004293732,-0.006823301028708095,0.006359701529205901,0.000178404342927519,-0.006181297186278382
eta_0,5000,89,0.8626842805907833,0.8558131861492905,-0.006871094441492809,0.006574060972790334,0.00012640697107918743,-0.0064476540017111466
eta_0,5000,90,0.8569840599855002,0.8501378380002174,-0.006846221985282841,0.006731097827742283,0.00018363862807673726,-0.006547459199665546
eta_0,5000,91,0.8596510375117207,0.853113657897884,-0.0065373796138367135,0.006819099693227501,0.0002050190395057428,-0.006614080653721758
eta_0,5000,92,0.859548935151414,0.853282220063327,-0.00626671508808696,0.006390025622310168,0.0001246209510355195,-0.006265404671274649
eta_0,5000,93,0.8588719739180147,0.8524165037932946,-0.006455470124720142,0.006574569574847974,0.00010339182167315687,-0.006471177753174817
eta_0,5000,94,0.8612991909271441,0.8546778550101161,-0.0066213359170280706,0.00656177159550832,0.00015631481569128845,-0.006405456779817032
eta_0,5000,95,0.8584863063143123,0.85211110381765,-0.006375202496662347,0.006549222508806689,0.00018264205197025715,-0.006366580456836432
eta_0,5000,96,0.863579050512478,0.8571821647377394,-0.006396885774738514,0.006415967676380651,0.00013833334848880027,-0.006277634327891851
eta_0,5000,97,0.8614182092829941,0.8543294276654947,-0.007088781617499373,0.007045008573099224,0.0001517909955143221,-0.006893217577584902
eta_0,5000,98,0.8633974595448787,0.8566300868141772,-0.006767372730701493,0.006651578068147124,0.00015589300670561669,-0.0064956850614415074
eta_0,5000,99,0.8641932212878247,0.8579018646169685,-0.00629135667085623,0.006737388231953487,0.00013913705280156903,-0.006598251179151918
eta_0.02,100,0,1.1584055560666244,0.8384633004468878,-0.31994225561973666,0.39673328144266223,0.0072496960747223055,-0.3894835853679399
eta_0.02,100,1,1.1848262650244588,0.848919768355721,-0.33590649666873773,0.37107128527899214,0.00584936173448322,-0.36522192354450894
eta_0.02,100,2,1.1909553545091474,0.8503896690339733,-0.3405656854751741,0.38065885750666895,0.008907692379511214,-0.3717511651271577
eta_0.02,100,3,1.181283481132674,0.851218831623366,-0.33006464950930803,0.3603799045022747,0.005913486791225138,-0.35446641771104953
eta_0.02,100,4,1.2064519989486777,0.8858536091548618,-0.32059838979381594,0.36193385217234014,0.008943643735350199,-0.3529902084369899
eta_0.02,100,5,1.1906932221440079,0.87002657960136,-0.3206666425426479,0.389188923893228,0.005979888777171786,-0.38320903511605625
eta_0.02,100,6,1.2046099023226873,0.8749075924783655,-0.3297023098443218,0.35654567408471644,0.01033841443094237,-0.3462072596537741
eta_0.02,100,7,1.1965794632350029,0.8846434992263805,-0.31193596400862234,0.387487771999475,0.004232046552489725,-0.3832557254469853
eta_0.02,100,8,1.1728685503360767,0.8452355601001081,-0.3276329902359686,0.3871219913393973,0.005830315150384893,-0.3812916761890124
eta_0.02,100,9,1.2269561313674338,0.8975655880626471,-0.3293905433047867,0.37845363758429756,0.006180549067205057,-0.3722730885170925
eta_0.02,100,10,1.1790950280280361,0.8508028637397693,-0.3282921642882668,0.3836931458215757,0.008399336586621673,-0.37529380923495403
eta_0.02,100,11,1.2072238557051436,0.8854072445222414,-0.32181661118290217,0.39122620184969764,0.005608034279722467,-0.3856181675699752
eta_0.02,100,12,1.163978872485712,0.8515627823093428,-0.3124160901763693,0.3654329045852231,0.008327989733993041,-0.3571049148512301
eta_0.02,100,13,1.1820858530405325,0.8652618628411204,-0.3168239901994121,0.36651103458338047,0.0053407086985098814,-0.3611703258848706
eta_0.02,100,14,1.2131506625426942,0.8729318724001083,-0.34021879014258594,0.3864903544213287,0.007076974565535101,-0.3794133798557936
eta_0.02,100,15,1.208742351643468,0.8864752035282538,-0.3222671481152143,0.3735797334349303,0.008014342121266529,-0.3655653913136638
eta_0.02,100,16,1.2136180779990209,0.8948600699488328,-0.31875800805018806,0.3737837544373617,0.008238270534377878,-0.36554548390298386
eta_0.02,100,17,1.1930704770344907,0.852899343826618,-0.3401711332078726,0.3894942247898097,0.009996625048810489,-0.3794975997409992
eta_0.02,100,18,1.195724982317093,0.8595040071106355,-0.33622097520645755,0.3864333707743784,0.010096820100944403,-0.37633655067343397
eta_0.02,100,19,1.1935091036843528,0.8468746485263745,-0.3466344551579783,0.3698240300737705,0.007629969856689815,-0.3621940602170807
eta_0.02,100,20,1.1656507207259657,0.8297817693501102,-0.3358689513758555,0.3903227846065813,0.007975427893834475,-0.38234735671274683
eta_0.02,100,21,1.190480033585118,0.8619689720057941,-0.32851106157932386,0.3594751470618971,0.0071249257278494585,-0.35235022133404764
eta_0.02,100,22,1.1668371722862818,0.8455125702900688,-0.32132460199621304,0.3687627436355378,0.00633916517278474,-0.362423578462753
eta_0.02,100,23,1.1707955562897865,0.8503503589916485,-0.32044519729813803,0.38910766064244356,0.008593820526322236,-0.3805138401161213
eta_0.02,100,24,1.2055496020939713,0.8775728609888875,-0.3279767411050838,0.36086741049811133,0.007699271656738214,-0.3531681388413731
eta_0.02,100,25,1.1911093632950116,0.8526840350176049,-0.3384253282774067,0.369826464534988,0.007820541525792809,-0.3620059230091952
eta_0.02,100,26,1.2010523919753093,0.8775745530767366,-0.32347783889857273,0.38531570202686233,0.007232116824540853,-0.3780835852023215
eta_0.02,100,27,1.1955182674296416,0.8639872232579988,-0.3315310441716428,0.3701947846574154,0.006930668392184731,-0.36326411626523064
eta_0.02,100,28,1.171771748166505,0.8381495789762694,-0.3336221691902357,0.3747561304359608,0.008377860492041055,-0.36637826994391975
eta_0.02,100,29,1.2137896238451302,0.8878591792920165,-0.3259304445531137,0.3785587092167795,0.007556904605176471,-0.371001804611603
eta_0.02,100,30,1.2269975231531371,0.9083533916508097,-0.3186441315023274,0.3885256006061845,0.011395396195050953,-0.37713020441113354
eta_0.02,100,31,1.1719240736477012,0.8406426384225341,-0.3312814352251672,0.38225822352197875,0.005608845123773876,-0.3766493783982049
eta_0.02,100,32,1.1887892709380496,0.8617598836257838,-0.32702938731226583,0.3933260384046358,0.006598853699611314,-0.3867271847050245
