model,horizon,requested_k,matching_target,repeat,method,discovered_closure_tv,ari_B16,ari_AA20,ari_L23
ECMunrest,0.1,23,L23,5,jump_profile,0.05913424997828268,0.38334762896703833,0.543640897755611,0.40428436417095454
ECMunrest,0.1,23,L23,5,spectral,0.038608826365268085,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.1,23,L23,6,jump_profile,0.05368056456664086,0.396077568595405,0.6531134489621837,0.44539452321679834
ECMunrest,0.1,23,L23,6,spectral,0.038608826365268085,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.1,23,L23,7,jump_profile,0.06774253870250838,0.28738317757009346,0.48361411449166036,0.33042499296369265
ECMunrest,0.1,23,L23,7,spectral,0.038608826365268085,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.1,23,L23,8,jump_profile,0.06479877989892523,0.2715060218124834,0.37813220526305763,0.28916817320467864
ECMunrest,0.1,23,L23,8,spectral,0.038608826365268085,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.1,23,L23,9,jump_profile,0.05601335556202935,0.39203399025888924,0.49550642333351713,0.4014488820225892
ECMunrest,0.1,23,L23,9,spectral,0.038608826365268085,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.1,23,L23,10,jump_profile,0.058947268128922564,0.3218645076527461,0.48911222780569513,0.33478104197090675
ECMunrest,0.1,23,L23,10,spectral,0.038608826365268085,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.1,23,L23,11,jump_profile,0.056929916501120024,0.4006332108155319,0.49247535977471796,0.3986468256438993
ECMunrest,0.1,23,L23,11,spectral,0.03860882636526809,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.1,23,L23,12,jump_profile,0.05857395151546309,0.4040382110290925,0.5594777283494136,0.4147939042410074
ECMunrest,0.1,23,L23,12,spectral,0.038608826365268085,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.1,23,L23,13,jump_profile,0.05556150603575379,0.409486931268151,0.5666180048661801,0.4482412060301508
ECMunrest,0.1,23,L23,13,spectral,0.03860882636526809,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.1,23,L23,14,jump_profile,0.05551676026255243,0.4137232691449559,0.5845618027897033,0.4383710337074296
ECMunrest,0.1,23,L23,14,spectral,0.03860882636526809,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.1,23,L23,15,jump_profile,0.05885983835910973,0.2563412060118636,0.3363139320130927,0.24672602370130545
ECMunrest,0.1,23,L23,15,spectral,0.038608826365268085,0.7361791887339333,0.8253029990606456,0.8923227330744372
ECMunrest,0.1,23,L23,16,jump_profile,0.065123481438015,0.32259750278401633,0.40495619712232916,0.32168594829245345
ECMunrest,0.1,23,L23,16,spectral,0.03860882636526808,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.1,23,L23,17,jump_profile,0.056360778647890186,0.4302432323128575,0.6102689202532381,0.49910117845491464
ECMunrest,0.1,23,L23,17,spectral,0.038608826365268085,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.1,23,L23,18,jump_profile,0.062342214016747284,0.2762051528450807,0.3966689627156961,0.2948117438360806
ECMunrest,0.1,23,L23,18,spectral,0.03860882636526808,0.7361791887339333,0.8253029990606456,0.8923227330744372
ECMunrest,0.1,23,L23,19,jump_profile,0.054813467790184714,0.3629612439080993,0.48754875487548754,0.40906469842002074
ECMunrest,0.1,23,L23,19,spectral,0.038608826365268085,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.1,23,L23,20,jump_profile,0.06915138116152993,0.3384422335753339,0.4725749797352067,0.37799530947282556
ECMunrest,0.1,23,L23,20,spectral,0.03860882636526808,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.1,23,L23,21,jump_profile,0.04504644042870995,0.4058792279086241,0.6258927334955586,0.4583703298954989
ECMunrest,0.1,23,L23,21,spectral,0.038608826365268085,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.1,23,L23,22,jump_profile,0.0647047669219498,0.3658457699949175,0.5593329503716469,0.4082080630303981
ECMunrest,0.1,23,L23,22,spectral,0.03860882636526809,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.1,23,L23,23,jump_profile,0.07205287789974862,0.3145476397070316,0.47505155308750224,0.32691785901633413
ECMunrest,0.1,23,L23,23,spectral,0.038608826365268085,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.1,23,L23,24,jump_profile,0.06901561893016578,0.3424140680269053,0.509754157995364,0.35791909268496214
ECMunrest,0.1,23,L23,24,spectral,0.038608826365268085,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.1,23,L23,25,jump_profile,0.0671391213627392,0.327914590747331,0.528957528957529,0.3767710843373494
ECMunrest,0.1,23,L23,25,spectral,0.038608826365268085,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.1,23,L23,26,jump_profile,0.056367484215553126,0.43925408974936214,0.5341404084403462,0.41597280492265326
ECMunrest,0.1,23,L23,26,spectral,0.038608826365268085,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.1,23,L23,27,jump_profile,0.04644644835509347,0.31686408234801994,0.4842959914501284,0.34047040890480157
ECMunrest,0.1,23,L23,27,spectral,0.038608826365268085,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.1,23,L23,28,jump_profile,0.05670067541074118,0.35124079629124627,0.4416332407693099,0.367235006557768
ECMunrest,0.1,23,L23,28,spectral,0.038608826365268085,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.1,23,L23,29,jump_profile,0.06249597256955703,0.3698719083879346,0.42073713573505844,0.36115474808187054
ECMunrest,0.1,23,L23,29,spectral,0.03860882636526809,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.5,16,B16,0,jump_profile,0.13255582825971682,0.42066721310670796,0.6123206077535879,0.4547463879995449
ECMunrest,0.5,16,B16,0,spectral,0.09758345759159986,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.5,16,B16,1,jump_profile,0.18964050163548668,0.3661666939262452,0.5361317516186503,0.37499007164302395
ECMunrest,0.5,16,B16,1,spectral,0.09758345759159986,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.5,16,B16,2,jump_profile,0.22219958395987374,0.4518968176479744,0.5582158224342862,0.4408972984729148
ECMunrest,0.5,16,B16,2,spectral,0.09758345759159988,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.5,16,B16,3,jump_profile,0.1948234892042833,0.47648692201500176,0.5756052053191657,0.4861986066997736
ECMunrest,0.5,16,B16,3,spectral,0.09758345759159989,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.5,16,B16,4,jump_profile,0.18529862209325765,0.36687689236179977,0.5145051534084126,0.3679029402875523
ECMunrest,0.5,16,B16,4,spectral,0.09758345759159988,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.5,16,B16,5,jump_profile,0.20091586726286326,0.4193293743131478,0.5734066856263695,0.44376580699550955
ECMunrest,0.5,16,B16,5,spectral,0.09758345759159988,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.5,16,B16,6,jump_profile,0.21642184614824178,0.4126846663270504,0.555427694668201,0.42594319626960575
ECMunrest,0.5,16,B16,6,spectral,0.09758345759159988,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.5,16,B16,7,jump_profile,0.1423579055106484,0.402850229749828,0.49462150063472976,0.3803961401726765
ECMunrest,0.5,16,B16,7,spectral,0.09758345759159988,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.5,16,B16,8,jump_profile,0.17890346750156166,0.43551560921129606,0.5748618120644076,0.44036697247706424
ECMunrest,0.5,16,B16,8,spectral,0.09758345759159989,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.5,16,B16,9,jump_profile,0.14833353886559142,0.44764035368062216,0.6178820797237629,0.4544288631262762
ECMunrest,0.5,16,B16,9,spectral,0.09758345759159986,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.5,16,B16,10,jump_profile,0.2090535924896214,0.40407292289933655,0.5524078416359605,0.416154132473103
ECMunrest,0.5,16,B16,10,spectral,0.09758345759159988,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.5,16,B16,11,jump_profile,0.14059043785241782,0.36159315944954945,0.4909621947039802,0.3596115676721946
ECMunrest,0.5,16,B16,11,spectral,0.09758345759159988,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.5,16,B16,12,jump_profile,0.18407381724021082,0.35750991766215995,0.515501527940444,0.3663218575797036
ECMunrest,0.5,16,B16,12,spectral,0.09758345759159988,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.5,16,B16,13,jump_profile,0.2116793862718399,0.4635350935596387,0.5938262183717137,0.4722226800046144
ECMunrest,0.5,16,B16,13,spectral,0.09758345759159989,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.5,16,B16,14,jump_profile,0.18095259717935647,0.4154119357483864,0.593351817341636,0.4290203419860598
ECMunrest,0.5,16,B16,14,spectral,0.09758345759159989,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.5,16,B16,15,jump_profile,0.15677665809763183,0.4304455063252631,0.5788420622507785,0.4270007237561404
ECMunrest,0.5,16,B16,15,spectral,0.09758345759159988,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.5,16,B16,16,jump_profile,0.16470760235683646,0.3579122922134733,0.518881253172023,0.3665486276091861
ECMunrest,0.5,16,B16,16,spectral,0.09758345759159988,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.5,16,B16,17,jump_profile,0.14594141142296455,0.3786959361892319,0.48324473932668555,0.33854290551412464
ECMunrest,0.5,16,B16,17,spectral,0.09758345759159988,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.5,16,B16,18,jump_profile,0.1705362154755528,0.4453732218800411,0.6183852211672922,0.4621855536682035
ECMunrest,0.5,16,B16,18,spectral,0.09758345759159988,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.5,16,B16,19,jump_profile,0.15855086289907205,0.34786161437786844,0.45817789256480684,0.33745964202288314
ECMunrest,0.5,16,B16,19,spectral,0.09758345759159988,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.5,16,B16,20,jump_profile,0.1412412366883447,0.40706921944035346,0.5249762583095916,0.3872907413734199
ECMunrest,0.5,16,B16,20,spectral,0.09758345759159986,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.5,16,B16,21,jump_profile,0.21175910682373525,0.39936752832946026,0.4367741470100267,0.34403415829841066
ECMunrest,0.5,16,B16,21,spectral,0.09758345759159988,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.5,16,B16,22,jump_profile,0.19139054288160579,0.35220924819613625,0.49676580956969935,0.36929932834265744
ECMunrest,0.5,16,B16,22,spectral,0.09758345759159989,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.5,16,B16,23,jump_profile,0.20326967929576195,0.4089793403623138,0.5755712169502177,0.4119052720051418
ECMunrest,0.5,16,B16,23,spectral,0.09758345759159989,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.5,16,B16,24,jump_profile,0.14040095399956487,0.36159315944954945,0.5364119987482677,0.4096419139478044
ECMunrest,0.5,16,B16,24,spectral,0.09758345759159989,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.5,16,B16,25,jump_profile,0.18233790726076016,0.44268852782853474,0.525982507481441,0.4254529336805363
ECMunrest,0.5,16,B16,25,spectral,0.09758345759159986,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.5,16,B16,26,jump_profile,0.14802714734042055,0.452061130396257,0.597572239081673,0.4400876020547835
ECMunrest,0.5,16,B16,26,spectral,0.09758345759159988,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.5,16,B16,27,jump_profile,0.22293699556504243,0.4741150730979324,0.6096738071346509,0.49383247961447013
ECMunrest,0.5,16,B16,27,spectral,0.09758345759159986,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.5,16,B16,28,jump_profile,0.19509248703088858,0.440324934540928,0.640091815786496,0.46757967858621124
ECMunrest,0.5,16,B16,28,spectral,0.09758345759159988,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.5,16,B16,29,jump_profile,0.1455682452864217,0.4525222787611791,0.571868370260484,0.4377780534926177
ECMunrest,0.5,16,B16,29,spectral,0.09758345759159988,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.5,20,AA20,0,jump_profile,0.1953850050187135,0.5043453684731153,0.6697903909979944,0.5292360735261692
ECMunrest,0.5,20,AA20,0,spectral,0.0696073074014937,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.5,20,AA20,1,jump_profile,0.18140630920040143,0.45577001574435827,0.6837156164865102,0.49826578138935684
ECMunrest,0.5,20,AA20,1,spectral,0.06960730740149372,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.5,20,AA20,2,jump_profile,0.20914536748176277,0.41433752933646256,0.5407170532798673,0.4157642194701007
ECMunrest,0.5,20,AA20,2,spectral,0.06960730740149372,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.5,20,AA20,3,jump_profile,0.17567630026939068,0.44781068840027555,0.6412490121482788,0.4905947932107142
ECMunrest,0.5,20,AA20,3,spectral,0.0696073074014937,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.5,20,AA20,4,jump_profile,0.21188993497298925,0.3934789134023713,0.48812958458260264,0.41597280492265326
ECMunrest,0.5,20,AA20,4,spectral,0.0696073074014937,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.5,20,AA20,5,jump_profile,0.2087064997608082,0.4207113230656356,0.6409652736904061,0.4957966252041207
ECMunrest,0.5,20,AA20,5,spectral,0.0696073074014937,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.5,20,AA20,6,jump_profile,0.1853424483369337,0.3847172694854814,0.5460682777138474,0.4155998304366257
ECMunrest,0.5,20,AA20,6,spectral,0.0696073074014937,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.5,20,AA20,7,jump_profile,0.20819578601189745,0.4856782774881811,0.6844846344552054,0.5449871983549383
ECMunrest,0.5,20,AA20,7,spectral,0.0696073074014937,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.5,20,AA20,8,jump_profile,0.14831757890137465,0.49152998117773594,0.7143114473565703,0.5770368104415213
ECMunrest,0.5,20,AA20,8,spectral,0.0696073074014937,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.5,20,AA20,9,jump_profile,0.16694862136471228,0.3539981352634614,0.5840031175410395,0.4041567932275745
ECMunrest,0.5,20,AA20,9,spectral,0.0696073074014937,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.5,20,AA20,10,jump_profile,0.2043175576958188,0.44781068840027555,0.6748819172593777,0.5288001837199107
ECMunrest,0.5,20,AA20,10,spectral,0.0696073074014937,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.5,20,AA20,11,jump_profile,0.20553451339819034,0.4055189207716667,0.577035085286368,0.40757526707672387
ECMunrest,0.5,20,AA20,11,spectral,0.0696073074014937,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.5,20,AA20,12,jump_profile,0.20431755769581883,0.40837967153756627,0.6375721792086745,0.484481629376096
ECMunrest,0.5,20,AA20,12,spectral,0.0696073074014937,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.5,20,AA20,13,jump_profile,0.12852861950547897,0.4584942254618752,0.6121443331743761,0.46502959877219907
ECMunrest,0.5,20,AA20,13,spectral,0.0696073074014937,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.5,20,AA20,14,jump_profile,0.1326902906144889,0.44773492630260775,0.6267020245805498,0.48820624296855636
ECMunrest,0.5,20,AA20,14,spectral,0.0696073074014937,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.5,20,AA20,15,jump_profile,0.20750047446426667,0.414880827531168,0.5394382039784896,0.40757526707672387
ECMunrest,0.5,20,AA20,15,spectral,0.0696073074014937,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.5,20,AA20,16,jump_profile,0.158008980237482,0.45054285165257496,0.6963196292474519,0.5057537281286538
ECMunrest,0.5,20,AA20,16,spectral,0.0696073074014937,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.5,20,AA20,17,jump_profile,0.13313238599583724,0.3515902542728468,0.5333838617766362,0.3780568204467749
ECMunrest,0.5,20,AA20,17,spectral,0.0696073074014937,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.5,20,AA20,18,jump_profile,0.13075904150067838,0.38463881911353043,0.5455884136306152,0.39364998928021516
ECMunrest,0.5,20,AA20,18,spectral,0.0696073074014937,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.5,20,AA20,19,jump_profile,0.18557198444009776,0.453455506087085,0.6149204404092167,0.5102575479072912
ECMunrest,0.5,20,AA20,19,spectral,0.0696073074014937,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.5,20,AA20,20,jump_profile,0.1758015468398676,0.4010494913508177,0.5809288266007144,0.4456242014145086
ECMunrest,0.5,20,AA20,20,spectral,0.0696073074014937,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.5,20,AA20,21,jump_profile,0.20805106355612918,0.43665534877199824,0.5739832019260811,0.46512453287124994
ECMunrest,0.5,20,AA20,21,spectral,0.0696073074014937,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.5,20,AA20,22,jump_profile,0.19534180062326678,0.3762391694637421,0.5792773728348617,0.40648075753626967
ECMunrest,0.5,20,AA20,22,spectral,0.0696073074014937,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.5,20,AA20,23,jump_profile,0.12520354451474797,0.45054285165257496,0.6631908615289922,0.46821603659412114
ECMunrest,0.5,20,AA20,23,spectral,0.06960730740149369,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.5,20,AA20,24,jump_profile,0.14698293810400861,0.45283988979115086,0.5993533067245996,0.5051970345777291
ECMunrest,0.5,20,AA20,24,spectral,0.0696073074014937,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.5,20,AA20,25,jump_profile,0.17920632999094382,0.38001423487544483,0.6022308022308023,0.41204819277108434
ECMunrest,0.5,20,AA20,25,spectral,0.0696073074014937,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.5,20,AA20,26,jump_profile,0.1966734428278667,0.4246050650761286,0.6611305863647683,0.5053367523615403
ECMunrest,0.5,20,AA20,26,spectral,0.0696073074014937,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.5,20,AA20,27,jump_profile,0.1881563953130656,0.408122718661923,0.601806882865946,0.4560296336946083
ECMunrest,0.5,20,AA20,27,spectral,0.0696073074014937,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.5,20,AA20,28,jump_profile,0.19797119506904823,0.3845742841876984,0.5721732537200266,0.4585994155211603
ECMunrest,0.5,20,AA20,28,spectral,0.0696073074014937,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.5,20,AA20,29,jump_profile,0.15940083246654319,0.3453309616321014,0.5481887148179737,0.3817465680054055
ECMunrest,0.5,20,AA20,29,spectral,0.0696073074014937,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.5,23,L23,0,jump_profile,0.22814115582359512,0.4015411875230405,0.524385653600043,0.41249822583588475
ECMunrest,0.5,23,L23,0,spectral,0.12268468347734156,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.5,23,L23,1,jump_profile,0.21917999373268449,0.4031155411752427,0.5739133856718415,0.4549505734385957
ECMunrest,0.5,23,L23,1,spectral,0.12268468347734156,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.5,23,L23,2,jump_profile,0.2096013492056334,0.40497180898492235,0.6545517060048945,0.4867599971954098
ECMunrest,0.5,23,L23,2,spectral,0.12268468347734156,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.5,23,L23,3,jump_profile,0.20334433672098245,0.38586640851887705,0.5666180048661801,0.4482412060301508
ECMunrest,0.5,23,L23,3,spectral,0.12268468347734154,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.5,23,L23,4,jump_profile,0.24698341899856988,0.45069788383610987,0.6146593501913975,0.5078422513393145
ECMunrest,0.5,23,L23,4,spectral,0.12268468347734157,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.5,23,L23,5,jump_profile,0.20735070852102164,0.4856782774881811,0.6192055933080065,0.5203919117795295
ECMunrest,0.5,23,L23,5,spectral,0.12268468347734154,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.5,23,L23,6,jump_profile,0.21507867758609933,0.37977904888751474,0.49158466419314945,0.3753928506255196
ECMunrest,0.5,23,L23,6,spectral,0.12268468347734156,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.5,23,L23,7,jump_profile,0.21277259527033018,0.3629612439080993,0.5607560756075608,0.43720447468573403
ECMunrest,0.5,23,L23,7,spectral,0.12268468347734154,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.5,23,L23,8,jump_profile,0.15216830014776592,0.46853823814133594,0.6378588807785888,0.5299832495812395
ECMunrest,0.5,23,L23,8,spectral,0.12268468347734154,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.5,23,L23,9,jump_profile,0.1293501061167154,0.4921587608906099,0.7803406326034064,0.5844779452819654
ECMunrest,0.5,23,L23,9,spectral,0.12268468347734156,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.5,23,L23,10,jump_profile,0.20588780251418454,0.4218301760416535,0.5292402675355856,0.4618936638278408
ECMunrest,0.5,23,L23,10,spectral,0.12268468347734154,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.5,23,L23,11,jump_profile,0.1342876275530191,0.4150532303517378,0.6579304645534502,0.49634673241794286
ECMunrest,0.5,23,L23,11,spectral,0.12268468347734156,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.5,23,L23,12,jump_profile,0.18043012254166782,0.41367683014078727,0.5994897480631062,0.4390864572418365
ECMunrest,0.5,23,L23,12,spectral,0.12268468347734154,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.5,23,L23,13,jump_profile,0.20250413439449277,0.4201905842451162,0.5671633644451722,0.45880702333546536
ECMunrest,0.5,23,L23,13,spectral,0.12268468347734156,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.5,23,L23,14,jump_profile,0.18564971954457918,0.4996071282647641,0.6762392190313714,0.5774434462604178
ECMunrest,0.5,23,L23,14,spectral,0.12268468347734156,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.5,23,L23,15,jump_profile,0.19183140553832476,0.3294969610759084,0.5469652240108431,0.3813779552513152
ECMunrest,0.5,23,L23,15,spectral,0.12268468347734156,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.5,23,L23,16,jump_profile,0.2134034539232654,0.3755765901249858,0.5176165704376989,0.39546078281893227
ECMunrest,0.5,23,L23,16,spectral,0.12268468347734156,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.5,23,L23,17,jump_profile,0.18119512487052455,0.35288697987970646,0.5821836043758195,0.41044256141691576
ECMunrest,0.5,23,L23,17,spectral,0.12268468347734154,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.5,23,L23,18,jump_profile,0.220638823344257,0.4231121234924444,0.5882677793458919,0.465406570501433
ECMunrest,0.5,23,L23,18,spectral,0.12268468347734156,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.5,23,L23,19,jump_profile,0.14666186790730995,0.48059514206327864,0.6813473835900207,0.5397165290098909
ECMunrest,0.5,23,L23,19,spectral,0.12268468347734156,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.5,23,L23,20,jump_profile,0.14544420275414005,0.33833451957295374,0.5498927498927499,0.40028915662650605
ECMunrest,0.5,23,L23,20,spectral,0.12268468347734154,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.5,23,L23,21,jump_profile,0.20804423693739454,0.4341843954763292,0.6009212955494614,0.4496036010462499
ECMunrest,0.5,23,L23,21,spectral,0.12268468347734154,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.5,23,L23,22,jump_profile,0.21149929687552832,0.43211387900355874,0.6022308022308023,0.4590843373493976
ECMunrest,0.5,23,L23,22,spectral,0.12268468347734157,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.5,23,L23,23,jump_profile,0.22651509460407906,0.3552765328281661,0.5380959841244973,0.3842972776982929
ECMunrest,0.5,23,L23,23,spectral,0.12268468347734156,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.5,23,L23,24,jump_profile,0.21485412928148648,0.4008540925266904,0.5498927498927499,0.40028915662650605
ECMunrest,0.5,23,L23,24,spectral,0.12268468347734154,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.5,23,L23,25,jump_profile,0.19632910288432465,0.32611428286643,0.5114381538769585,0.3624367756023815
ECMunrest,0.5,23,L23,25,spectral,0.12268468347734156,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.5,23,L23,26,jump_profile,0.18375426204969106,0.4507803121248499,0.6299612918135075,0.46860595902344354
ECMunrest,0.5,23,L23,26,spectral,0.12268468347734154,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.5,23,L23,27,jump_profile,0.2020238705577598,0.4621416779228576,0.6261620561558334,0.5209664579702662
ECMunrest,0.5,23,L23,27,spectral,0.12268468347734157,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.5,23,L23,28,jump_profile,0.1639197523451999,0.3938767880683942,0.6017567808178527,0.4305944493773194
ECMunrest,0.5,23,L23,28,spectral,0.12268468347734154,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.5,23,L23,29,jump_profile,0.23560618083925564,0.38066716048121374,0.6182140312361585,0.4551529453278345
ECMunrest,0.5,23,L23,29,spectral,0.12268468347734156,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,1.0,16,B16,0,jump_profile,0.14840659922371713,0.3010762524642202,0.5044542663196883,0.3501192923487838
ECMunrest,1.0,16,B16,0,spectral,0.162157935189364,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,1.0,16,B16,1,jump_profile,0.191995833044875,0.4641040658426066,0.6177057703913468,0.45169243412604654
ECMunrest,1.0,16,B16,1,spectral,0.162157935189364,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,1.0,16,B16,2,jump_profile,0.21885099537032807,0.4098907281284733,0.5716469081746458,0.4233452875770899
ECMunrest,1.0,16,B16,2,spectral,0.16215793518936403,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,1.0,16,B16,3,jump_profile,0.25742896713062685,0.4256726000814547,0.603981822116425,0.4501462797501384
ECMunrest,1.0,16,B16,3,spectral,0.162157935189364,0.5552154612906844,0.7938492734031768,0.6395767309448354
